state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
NY19,2016,BISHOP BOB,Republican Party,Open,36240.0,36190.0,0.0,0.0,33211.84,3028.16,54130.39
NY19,2016,FASO JOHN J. MR.,Republican Party,Open,1400550.21,1261676.88,107425.0,5.0,1252597.79,147952.42,5000.0
NY19,2016,HEANEY ANDREW,Republican Party,Open,1855876.42,1376278.24,3295.0,476213.0,1705445.27,150431.15,566675.65
NY19,2016,LOPEZ PETER D,Republican Party,Open,53195.0,53095.0,100.0,0.0,30652.55,22542.45,0.0
NY19,2016,TEACHOUT ZEPHYR,Democratic Party,Open,1639854.3,1538831.41,96000.0,0.0,527612.4,1112241.9,0.0
NY19,2016,YANDIK WILL,Democratic Party,Open,434801.61,430801.61,1000.0,0.0,397499.15,37302.46,0.0
NY20,2016,TONKO PAUL DAVID,Democratic Party,Incumbent,823821.82,320360.57,500091.44,0.0,610682.35,669837.73,0.0
NY21,2016,STEFANIK ELISE M.,Republican Party,Incumbent,2193409.95,948179.54,1052104.95,0.0,760148.79,1455818.87,0.0
NY21,2016,DERRICK WILLIAM MIKE,Democratic Party,Challenger,674714.37,593818.74,74492.27,0.0,229195.63,445518.74,7500.0
NY21,2016,FUNICIELLO MATTHEW J,Other,Challenger,6371.11,5871.11,0.0,0.0,64.41,6356.7,0.0
NY22,2016,BABINEC MARTIN,Other,Open,1005761.57,2448.57,0.0,1000000.0,787595.93,218165.64,1000000.0
NY22,2016,GORDON DAVID JOSEPH,Democratic Party,Open,3575.0,3575.0,0.0,0.0,3508.94,66.06,0.0
NY22,2016,MYERS KIM,Democratic Party,Open,690679.19,301975.48,137500.0,245400.0,158211.44,532467.75,240000.0
NY22,2016,PASICK DAVID MATTHEW,Other,Open,132.0,57.0,0.0,75.0,7.0,125.0,0.0
NY22,2016,PHILLIPS GEORGE KARL MR,Republican Party,Open,243982.29,233022.29,6000.0,10.0,173213.45,70768.84,44411.84
NY22,2016,TENNEY CLAUDIA,Republican Party,Open,257041.41,180741.41,16300.0,60000.0,256281.78,5304.18,170000.0
NY22,2016,WELLS STEVEN M,Republican Party,Open,808241.4,448791.4,34450.0,325000.0,706099.55,102141.85,398508.87
NY23,2016,REED THOMAS W II,Republican Party,Incumbent,2331294.19,861633.87,1453654.76,0.0,1259303.23,1157875.0,0.0
NY23,2016,PLUMB JOHN,Democratic Party,Challenger,858718.24,679451.67,164350.0,6921.04,302325.11,556393.13,0.0
NY24,2016,KATKO JOHN M,Republican Party,Incumbent,1956151.59,786312.29,1026829.82,0.0,515032.92,1454902.05,0.0
NY24,2016,DEACON COLLEEN,Democratic Party,Challenger,642988.68,510552.34,119451.73,0.0,552400.69,90587.99,32387.58
NY24,2016,KINGSON ERIC R. MR.,Democratic Party,Challenger,306217.75,292733.67,8504.08,4960.0,279685.22,26532.53,3000.0
NY24,2016,WILLIAMS STEVE,Democratic Party,Challenger,323790.99,213410.0,10000.0,100285.0,317157.58,6633.41,79532.44
NY25,2016,SLAUGHTER LOUISE M,Democratic Party,Incumbent,1109444.86,504280.95,604850.0,0.0,468193.51,981594.82,0.0
NY25,2016,ASSINI MARK W,Republican Party,Challenger,93158.96,93158.96,0.0,0.0,23177.67,70811.4,0.0
NY25,2016,KIRSHNER BRANDON REID,Other,Challenger,9727.16,6127.16,0.0,3600.0,8510.71,1216.45,0.0
NY26,2016,HIGGINS BRIAN,Democratic Party,Incumbent,635320.44,402651.95,231502.06,0.0,366350.59,889890.12,0.0
NY27,2016,COLLINS CHRISTOPHER C,Republican Party,Incumbent,945316.58,325355.08,608255.0,0.0,334547.03,1221563.35,500000.0
NC01,2016,BUTTERFIELD G K,Democratic Party,Incumbent,806309.39,145958.66,654081.36,0.0,555816.96,637582.81,0.0
NC01,2016,DEW HAROLD POWELL JR,Republican Party,Challenger,5600.0,500.0,0.0,5000.0,5438.77,161.23,5000.0
NC02,2016,ELLMERS RENEE JACISIN,Republican Party,Incumbent,1384921.69,282386.67,1087908.02,0.0,1431972.5,105094.84,21387.5
NC02,2016,HOLDING GEORGE E MR.,Republican Party,Incumbent,2183895.8,945770.66,1143645.13,0.0,2059886.08,150991.74,272385.7
NC02,2016,BRANNON GREGORY,Republican Party,Challenger,116145.99,103065.96,0.0,0.0,115819.47,326.52,40826.59
NC02,2016,DUNCAN JAMES,Republican Party,Challenger,535238.12,351150.34,17800.0,152500.0,432706.87,102531.25,0.0
NC02,2016,MCNEIL JOHN P,Democratic Party,Challenger,26508.12,19051.92,0.0,5716.2,23221.87,3286.25,4494.0
NC02,2016,ROCHE FRANK,Republican Party,Challenger,28780.89,25912.89,1000.0,0.0,28780.89,0.0,6710.01
NC03,2016,JONES WALTER B.,Republican Party,Incumbent,546922.65,365224.27,179700.0,0.0,547369.35,125028.36,0.0
NC03,2016,GRIFFIN WILLIAM TAYLOR,Republican Party,Challenger,359077.76,289531.0,66500.0,0.0,346168.22,12909.54,34249.99
NC03,2016,LAW PHILIP JOSEPH,Republican Party,Challenger,154532.32,109504.24,0.0,44400.08,154532.32,0.0,0.0
NC04,2016,PRICE DAVID E.,Democratic Party,Incumbent,469507.9,182645.81,282000.0,0.0,462958.95,222958.16,0.0
NC04,2016,GOOGE SUE,Republican Party,Challenger,78674.28,66934.28,0.0,11740.0,49755.04,29219.24,11740.0
NC05,2016,FOXX VIRGINIA ANN,Republican Party,Incumbent,1155444.9,685650.23,455696.1,0.0,681826.67,2510529.94,0.0
NC05,2016,CURRAN PATRICIA MARGARET,Republican Party,Challenger,88749.16,80203.37,2800.0,3532.48,88078.35,670.94,0.0
NC05,2016,ROBERTS JAMES HENRY MR. SR.,Democratic Party,Challenger,5377.75,0.0,0.0,0.0,23397.0,5351.0,32739.0
NC05,2016,WALLIN CHARLIE,Democratic Party,Challenger,5435.0,5435.0,0.0,0.0,3831.09,1603.91,1740.0
NC06,2016,WALKER BRADLEY MARK,Republican Party,Incumbent,696048.56,390839.75,289006.88,0.0,449063.54,261777.38,0.0
NC06,2016,"GLIDEWELL POWELL WATKINS ""PETE"" III",Democratic Party,Challenger,48456.21,45791.21,850.0,75.0,27887.04,20569.17,0.0
NC06,2016,HARDIN CHRISTOPHER WESLEY MR.,Republican Party,Challenger,31090.66,17287.02,0.0,12053.13,30428.81,661.85,0.0
NC06,2016,KOPF KENN,Republican Party,Challenger,6101.0,5101.0,0.0,1000.0,381.0,5719.0,0.0
NC07,2016,ROUZER DAVID CHESTON MR.,Republican Party,Incumbent,1097862.78,443645.87,614515.52,0.0,495558.57,667032.54,0.0
NC07,2016,CASTEEN J WESLEY,Democratic Party,Challenger,7622.0,7622.0,0.0,0.0,5496.0,2125.0,0.0
NC08,2016,HUDSON RICHARD L. JR.,Republican Party,Incumbent,1746077.85,575418.58,1131215.0,0.0,1878685.0,306438.55,0.0
NC08,2016,D'ANNUNZIO TIMOTHY BRUCE,Republican Party,Challenger,233604.31,9882.0,0.0,221000.0,231829.16,1775.15,618862.19
NC08,2016,MILLS THOMAS M,Democratic Party,Challenger,172671.11,171671.11,500.0,0.0,66398.39,106272.72,500.0
NC09,2016,PITTENGER ROBERT M. HON.,Republican Party,Incumbent,898503.58,162331.88,449260.0,0.0,961163.21,11534.92,864325.56
NC09,2016,CANO FERNANDO CHRISTIAN JR,Democratic Party,Challenger,28878.98,1499.87,0.0,25587.76,25716.67,3162.31,25746.32
NC09,2016,HARRIS MARK E,Republican Party,Challenger,179393.97,173300.0,3012.42,3081.55,177236.1,2157.87,0.0
NC09,2016,JOHNSON TODD,Republican Party,Challenger,214985.0,98885.0,0.0,116100.0,211680.31,3304.69,116100.0
NC10,2016,MCHENRY PATRICK TIMOTHY,Republican Party,Incumbent,2583196.73,913754.0,1363309.98,0.0,1632456.53,1790948.04,0.0
NC10,2016,MILLARD CARL ANDREW,Democratic Party,Challenger,210119.75,183669.51,0.0,0.0,172843.04,37207.65,22500.0
NC11,2016,MEADOWS MARK R,Republican Party,Incumbent,458892.98,271007.24,184677.08,0.0,401963.7,231335.73,130500.0
NC11,2016,BRYSON FREDERICK EDGAR (RICK),Democratic Party,Challenger,13070.0,9430.0,0.0,1550.0,12459.55,610.45,1550.0
NC11,2016,HILL TOM,Democratic Party,Challenger,4464.01,2724.01,0.0,1740.0,3590.26,906.06,8246.16
NC12,2016,ADAMS ALMA SHEALEY,Democratic Party,Incumbent,771494.28,242380.55,527093.93,0.0,724160.46,70425.27,0.0
NC12,2016,COTHAM PATRICIA A,Democratic Party,Challenger,121189.52,56291.48,5000.0,59044.49,119362.09,1827.43,49953.0
NC12,2016,CUNNINGHAM CARLA DELLETTE,Democratic Party,Challenger,42878.19,4877.99,0.0,38000.0,42590.8,13.1,38000.0
NC12,2016,DUFFIE RYAN,Republican Party,Challenger,6585.0,6585.0,0.0,0.0,6051.83,-54.64,0.0
NC12,2016,GRAHAM MALCOLM,Democratic Party,Challenger,103099.49,77105.0,250.0,25034.37,102139.36,1246.53,101489.22
NC12,2016,HENLEY GARDENIA M,Democratic Party,Challenger,10375.98,3185.98,0.0,7190.0,10102.72,343.87,11785.0
NC12,2016,THREATT ARCHIE LEON,Republican Party,Challenger,15505.75,13494.0,0.0,2011.75,14683.57,849.92,0.0
NC13,2016,BARRETT CHARLES DANIEL,Republican Party,Challenger,202432.29,22432.29,0.0,180000.0,191171.33,11260.96,180000.0
NC13,2016,BLUST JOHN MARSHALL,Republican Party,Challenger,51561.68,47061.68,4500.0,0.0,48590.14,2971.54,0.0
NC13,2016,BROCK ANDREW C,Republican Party,Challenger,128825.0,21325.0,7500.0,100000.0,110432.8,18392.2,100000.0
NC13,2016,BUDD THEODORE P MR.,Republican Party,Challenger,200636.0,125636.0,25000.0,50000.0,161685.3,38950.7,50000.0
NC13,2016,COKER ADAM WARD,Democratic Party,Challenger,17772.97,10290.0,0.0,5990.0,15286.79,2486.18,5990.0
NC13,2016,DALY KAY MRS.,Republican Party,Challenger,187781.57,157246.39,3000.0,22669.0,108201.03,79579.99,0.0
NC13,2016,DAVIS BRUCE EDWARD SR.,Democratic Party,Challenger,32910.0,21810.0,0.0,0.0,21366.97,11748.25,16100.0
NC13,2016,GRIFFIN KEVIN D.,Democratic Party,Challenger,19616.95,545.95,0.0,18750.0,19618.04,-1.09,22039.03
NC13,2016,HENNING PAUL H IV,Republican Party,Challenger,88191.0,86196.0,1995.0,0.0,78157.83,10033.17,0.0
NC13,2016,HOWARD JULIA CRAVEN,Republican Party,Challenger,63995.0,39495.0,22760.0,1740.0,60897.4,3097.6,0.0
NC13,2016,ISNER BOB,Democratic Party,Challenger,21349.0,12750.0,0.0,8599.0,21348.0,0.0,0.0
NC13,2016,ROBSINSON VERNON,Republican Party,Challenger,92288.77,89749.77,2000.0,0.0,88903.19,3385.58,966.8
NC13,2016,ROUCO GEORGE,Republican Party,Challenger,81910.85,65615.0,3000.0,9499.75,77527.76,4383.09,28903.39
NC13,2016,"SANYAL ARUNAVA ""RON""",Democratic Party,Challenger,10975.0,1075.0,0.0,9448.0,11186.0,310.0,0.0
NC13,2016,SHOAF FARREN KENT,Republican Party,Challenger,14539.0,0.0,0.0,7889.0,14461.0,78.0,495.0
NC13,2016,WALSER JASON ALBERT,Republican Party,Challenger,85002.54,77105.93,6032.83,1863.78,82364.96,2637.58,0.0
ND01,2016,CRAMER KEVIN MR.,Republican Party,Incumbent,1071152.59,418300.63,652000.0,0.0,414984.93,677065.62,2710.25
ND01,2016,IRON EYES CHASE MR.,Democratic Party,Challenger,82136.78,72086.78,10000.0,50.0,51270.11,30866.67,53378.93
ND01,2016,"SEAMAN ROBERT J ""JACK""",Other,Challenger,725.0,725.0,0.0,0.0,19.33,721.87,0.0
OH01,2016,CHABOT STEVE,Republican Party,Incumbent,740963.98,388463.98,352500.0,0.0,346220.29,1035275.89,0.0
OH01,2016,KUNDRATA FREDERICK LOUIS III,Democratic Party,Challenger,23904.25,115.0,0.0,23789.25,30413.89,784.23,237687.81
OH01,2016,YOUNG MICHELE LORI,Democratic Party,Challenger,122422.07,56689.22,4250.0,61447.85,76577.3,45844.77,25000.0
OH02,2016,WENSTRUP BRAD DR.,Republican Party,Incumbent,934887.9,637006.36,296625.0,0.0,577419.62,624714.13,4719.34
OH02,2016,RICHARDS RONNY HARRISON,Democratic Party,Challenger,7220.0,7220.0,0.0,0.0,8953.4,-4842.99,0.0
OH03,2016,BEATTY JOYCE,Democratic Party,Incumbent,843119.45,224597.86,614147.0,0.0,395310.63,806536.28,27500.0
OH04,2016,JORDAN JAMES D.,Republican Party,Incumbent,527887.89,255213.32,269396.05,0.0,276270.66,1254855.29,0.0
OH04,2016,GARRETT JANET PATRICIA MRS.,Democratic Party,Challenger,51027.96,44903.49,3316.0,2245.42,29860.68,21796.5,0.0
OH05,2016,LATTA ROBERT EDWARD MR,Republican Party,Incumbent,673765.12,257694.74,415922.2,0.0,492255.36,674388.74,0.0
OH06,2016,JOHNSON BILL,Republican Party,Incumbent,1424151.92,488327.98,908250.0,21001.87,603876.27,1156238.97,0.0
OH06,2016,LORENTZ MICHAEL L,Democratic Party,Challenger,5388.64,4638.64,750.0,0.0,2452.33,4263.21,0.0
OH07,2016,GIBBS ROBERT,Republican Party,Incumbent,649714.2,170897.98,478713.88,0.0,244582.96,1272233.16,10000.0
OH07,2016,PHILLIP DANIEL GEORGE,Other,Challenger,4721.0,4250.0,0.0,471.0,2205.0,2974.0,0.0
OH07,2016,RICH ROY,Democratic Party,Challenger,3935.12,2599.21,450.0,555.91,1831.19,3448.13,0.0
OH07,2016,ROBERTSON TERRY,Republican Party,Challenger,2530.89,1195.0,100.0,1235.89,3534.01,-1003.12,4848.54
OH08,2016,DAVIDSON WARREN,Republican Party,Open,840329.77,473373.45,107495.08,259461.24,741544.99,98784.78,250000.0
OH08,2016,MATVEY JOSEPH,Republican Party,Open,2583.0,0.0,0.0,2583.0,2583.0,0.0,0.0
OH08,2016,SPURLINO JIM,Republican Party,Open,351006.68,112905.0,35500.0,202601.68,351006.68,0.0,0.0
OH08,2016,WHITE KEVIN FRANCIS LT COL,Republican Party,Open,20000.0,3050.0,0.0,16950.0,19613.11,386.89,16900.0
OH08,2016,BEAGLE WILLIAM,Republican Party,Challenger,501672.33,257261.63,47000.0,191000.0,501672.33,0.0,0.0
OH08,2016,DERICKSON TIMOTHY,Republican Party,Challenger,315411.94,229128.13,60883.81,20000.0,315411.94,0.0,0.0
OH08,2016,GEORGE SCOTT PATRICK,Republican Party,Challenger,6615.0,6615.0,0.0,0.0,6615.0,0.0,0.0
OH08,2016,REYNOLDS ROGER,Republican Party,Challenger,202866.0,130683.31,0.0,70100.0,158162.01,44703.99,70000.0
OH08,2016,WINTEREGG J D,Republican Party,Challenger,82671.19,73571.19,0.0,9100.0,83131.83,243.23,21712.89
OH09,2016,KAPTUR MARCY C HON.,Democratic Party,Incumbent,683136.27,246139.9,436996.37,0.0,446392.67,605988.12,0.0
OH09,2016,LARSON DONALD PHILIP,Republican Party,Challenger,21505.0,16305.0,0.0,5200.0,13857.5,7645.79,5200.0
OH10,2016,TURNER MICHAEL R,Republican Party,Incumbent,789745.11,385331.41,400540.0,78.86,585850.81,617533.26,0.0
OH11,2016,FUDGE MARCIA L,Democratic Party,Incumbent,492644.53,39620.13,452427.47,0.0,462851.32,697638.39,0.0
OH11,2016,GOLDSTEIN BEVERLY A.,Republican Party,Challenger,13559.0,13559.0,0.0,0.0,12622.68,936.32,0.0
OH12,2016,TIBERI PATRICK J.,Republican Party,Incumbent,3202535.49,1026079.45,2160915.0,0.0,1232612.95,4471905.3,0.0
OH12,2016,ALBERTSON ED,Democratic Party,Challenger,14600.58,11512.03,1000.0,1088.55,7870.32,6730.26,1000.0
OH13,2016,RYAN TIMOTHY J.,Democratic Party,Incumbent,824271.85,431003.08,391859.1,0.0,757538.31,452856.06,0.0
OH14,2016,JOYCE DAVID P,Republican Party,Incumbent,1684814.51,770452.92,913786.59,0.0,1596686.97,363157.55,25000.0
OH14,2016,LYNCH MATT,Republican Party,Challenger,296519.2,226387.22,2500.0,8874.5,289545.19,6974.01,2315.91
OH14,2016,WAGER MICHAEL,Democratic Party,Challenger,135261.29,113001.97,18150.0,413.44,59575.55,82873.75,0.0
OH15,2016,STIVERS STEVE MR.,Republican Party,Incumbent,2363226.72,845265.4,1478649.01,0.0,969798.79,2326570.65,8721.05
OH16,2016,RENACCI JAMES B.,Republican Party,Incumbent,1655543.25,573251.35,1075792.29,0.0,846023.71,1094929.8,79481.2
OH16,2016,MUNDY KEITH FRANCIS,Democratic Party,Challenger,5848.57,5848.57,0.0,0.0,1325.8,4522.77,0.0
OK01,2016,BRIDENSTINE JAMES FREDERICK,Republican Party,Incumbent,821847.52,585369.05,231550.0,0.0,964122.62,228031.16,0.0
OK01,2016,ATKINSON THOMAS M.,Republican Party,Challenger,782595.77,324495.77,8100.0,450000.0,757181.67,25414.1,450000.0
OK01,2016,HULLUM DAVID MATTHEW MR.,Other,Challenger,4500.0,0.0,0.0,4500.0,45.0,0.0,0.0
OK01,2016,ROGERS EVELYN L (LOUISE),Republican Party,Challenger,1142.0,0.0,0.0,1142.0,0.0,1.04,0.0
OK02,2016,MULLIN MARKWAYNE MR.,Republican Party,Incumbent,1322970.48,489237.62,749550.0,0.0,1112119.48,395004.98,0.0
OK02,2016,DAVIES AARON,Other,Challenger,1897.23,1638.0,0.0,176.73,1782.9,114.33,0.0
OK02,2016,JACKSON JARRIN DALE,Republican Party,Challenger,162314.28,93015.05,0.0,69299.23,157722.92,4591.36,45689.39
OK03,2016,LUCAS FRANK D.,Republican Party,Incumbent,944197.67,252564.55,672867.22,0.0,817204.53,414010.69,0.0
OK03,2016,BROWN DESIREE MICHELLE,Republican Party,Challenger,4631.71,3881.71,0.0,750.0,5003.54,-794.11,0.0
OK04,2016,COLE TOM,Republican Party,Incumbent,1448807.19,682633.78,760344.97,0.0,957981.43,1474151.47,0.0
OK04,2016,TAYLOR JAMES,Republican Party,Challenger,18591.0,15091.0,0.0,3500.0,15044.35,3546.65,2950.0
OK05,2016,RUSSELL STEVEN DANE,Republican Party,Incumbent,635146.22,334578.33,300542.92,0.0,517750.2,129044.27,86891.91
OK05,2016,GUILD THOMAS EUGENE,Democratic Party,Challenger,42343.19,20403.19,25.0,21915.0,41661.82,681.37,21900.0
OK05,2016,MCAFFREY ALVIS,Democratic Party,Challenger,37249.49,37249.49,0.0,0.0,29621.91,7627.58,2500.0
OK05,2016,VOLPE FRANK PASQUALE JR.,Republican Party,Challenger,15191.67,14571.67,0.0,620.0,14827.59,364.08,0.0
OR01,2016,BONAMICI SUZANNE MS.,Democratic Party,Incumbent,749328.37,355486.84,393708.53,0.0,479436.51,502264.64,150000.0
OR01,2016,MORGAN DELINDA,Republican Party,Challenger,465.0,0.0,0.0,0.0,741.0,-276.0,0.0
OR02,2016,WALDEN GREGORY P MR.,Republican Party,Incumbent,2480683.29,775872.19,1624163.61,0.0,1476120.44,2001822.58,0.0
OR03,2016,BLUMENAUER EARL,Democratic Party,Incumbent,1139610.62,494397.35,635775.4,0.0,762943.71,1031714.99,0.0
OR04,2016,DEFAZIO PETER A,Democratic Party,Incumbent,1050110.86,416090.09,630891.58,0.0,469514.82,677043.61,0.0
OR04,2016,PERKINS JO RAE,Republican Party,Challenger,5044.89,2980.0,0.0,1900.04,4860.12,174.3,260.0
OR04,2016,ROBINSON ARTHUR BROUHARD,Republican Party,Challenger,5859.0,2859.0,0.0,3000.0,3939.71,2497.04,49816.21
OR05,2016,SCHRADER KURT,Democratic Party,Incumbent,1403840.23,384166.21,957328.88,0.0,734400.93,1531066.52,33750.0
OR05,2016,ALLAN SETH,Republican Party,Challenger,19110.29,11924.88,0.0,6685.41,19660.29,0.0,0.0
OR05,2016,MCTEAGUE DAVE,Democratic Party,Challenger,45039.42,19641.96,4500.0,16397.46,70587.54,-25548.12,10750.0
OR05,2016,WEST BENJAMIN,Republican Party,Challenger,47138.87,43911.0,0.0,3041.0,45883.13,1255.74,0.0
OR05,2016,WILLIS COLM,Republican Party,Challenger,168916.42,145855.44,13250.0,9810.98,113935.22,54981.2,9000.0
PA01,2016,BRADY ROBERT A,Democratic Party,Incumbent,570334.21,329056.0,235200.0,0.0,558564.56,561242.82,0.0
PA02,2016,FATTAH CHAKA MR.,Democratic Party,Incumbent,227214.42,98554.3,123440.12,4700.0,223607.99,7536.91,-1785.5
PA02,2016,EVANS DWIGHT,Democratic Party,Challenger,1117843.48,965447.99,150884.2,0.0,1042347.56,75495.92,0.0
PA02,2016,GORDON BRIAN ANTHONY,Democratic Party,Challenger,57917.67,52667.67,0.0,5250.0,69148.85,1328.25,7139.72
PA02,2016,MUROFF DANIEL,Democratic Party,Challenger,386268.1,308128.29,18250.0,57850.94,377679.9,8588.2,16300.0
PA02,2016,SIMS BRIAN KENDALL,Democratic Party,Challenger,269415.3,268415.3,1000.0,0.0,266034.12,3381.18,0.0
PA03,2016,KELLY GEORGE J JR,Republican Party,Incumbent,1383042.7,507391.89,822991.77,0.0,677152.57,844281.0,277995.0
PA03,2016,NICKERSON ZACHARY MICHAEL,Other,Challenger,335.84,100.0,0.0,235.84,212.87,122.97,0.0
PA04,2016,PERRY SCOTT,Republican Party,Incumbent,478685.58,202249.52,276250.37,0.0,294736.0,334620.83,0.0
PA05,2016,THOMPSON GLENN MR,Republican Party,Incumbent,860882.43,505660.7,329158.3,0.0,825900.72,345492.2,0.0
PA05,2016,STRANO TAYLOR KERITH,Democratic Party,Challenger,79572.07,79425.07,0.0,147.0,72801.05,11635.84,0.0
PA05,2016,SUBICK JULIAN,Other,Challenger,2433.91,2408.91,0.0,25.0,1820.09,613.82,0.0
PA05,2016,TAYLOR KERITH STRANO,Democratic Party,Challenger,79572.07,79425.07,0.0,147.0,72801.05,11635.84,0.0
PA06,2016,COSTELLO RYAN A,Republican Party,Incumbent,1956678.52,777014.05,1155568.04,0.0,677445.92,1401392.59,0.0
PA06,2016,DENHAM JOE,Democratic Party,Challenger,63242.5,18145.0,0.0,45000.0,62916.94,325.56,0.0
PA06,2016,LI LINDY,Democratic Party,Challenger,513964.63,512964.63,1000.0,0.0,304079.13,264186.49,0.0
PA06,2016,PARRISH MICHAEL D,Democratic Party,Challenger,214468.21,185968.21,22500.0,0.0,170684.39,44731.73,112608.99
PA07,2016,MEEHAN PATRICK L. MR.,Republican Party,Incumbent,2005540.45,711095.52,1279478.26,0.0,1304367.65,2372375.17,0.0
PA07,2016,BALCHUNIS MARY ELLEN,Democratic Party,Challenger,96209.05,70980.98,22350.0,2878.07,73309.9,23101.34,0.0
PA07,2016,"CASACIO STANLEY ""STAN""",Republican Party,Challenger,116651.42,24308.09,2000.0,90343.33,116651.42,0.0,0.0
PA07,2016,GOLDERER BILL,Democratic Party,Challenger,425100.82,387773.41,19200.0,13127.41,425100.82,0.0,0.0
PA08,2016,DUOME MARC DR.,Republican Party,Open,11326.0,9326.0,0.0,0.0,11326.0,0.0,0.0
PA08,2016,FITZPATRICK BRIAN,Republican Party,Open,947895.48,660271.7,287620.0,0.0,257454.75,690440.73,7551.75
PA08,2016,NAUGHTON SHAUGHNESSY,Democratic Party,Open,1474774.99,1443226.62,30718.0,0.0,1475863.57,0.0,0.0
PA08,2016,PETRI SCOTT,Republican Party,Open,306670.0,256010.0,50100.0,0.0,306670.0,0.0,0.0
PA08,2016,SANTARSIERO STEVEN J,Democratic Party,Open,1653242.66,1261641.31,343270.94,42950.46,1261809.6,391433.06,10000.0
PA08,2016,WARREN ANDREW L,Republican Party,Open,40860.0,1400.0,0.0,24000.0,40858.0,0.0,0.0
PA09,2016,SHUSTER WILLIAM MR.,Republican Party,Incumbent,3039069.59,1171002.11,1857269.15,0.0,2561940.55,892426.66,0.0
PA09,2016,HALVORSON ARTHUR L,Republican Party,Challenger,264657.0,64657.0,0.0,200000.0,208616.14,61025.57,375000.0
PA10,2016,MARINO THOMAS ANTHONY,Republican Party,Incumbent,849248.91,416794.14,426704.87,0.0,504639.63,427884.76,0.0
PA10,2016,KAIRNES GERALD JAMES,Other,Challenger,1420.0,1290.0,0.0,130.0,1054.81,365.19,0.0
PA11,2016,BARLETTA LOU,Republican Party,Incumbent,897609.62,364700.23,503129.5,0.0,568455.5,416588.32,115620.0
PA11,2016,MARSICANO MICHAEL PAUL,Democratic Party,Challenger,335749.68,450.0,5000.0,330299.68,62666.69,273082.99,330299.68
PA12,2016,ROTHFUS KEITH MR.,Republican Party,Incumbent,1318005.25,816551.63,432794.0,0.0,545216.12,1303929.0,195259.62
PA12,2016,LARCHUK STEVEN B,Democratic Party,Challenger,349057.59,39136.0,201.59,309720.0,333169.05,15888.54,255000.0
PA12,2016,MCCLELLAND ERIN,Democratic Party,Challenger,133994.43,112808.85,19650.0,1325.98,115106.76,29455.1,62500.0
PA13,2016,BOYLE BRENDAN F,Democratic Party,Incumbent,859696.43,298782.01,553100.0,1221.78,781514.95,493404.36,0.0
PA14,2016,DOYLE MIKE,Democratic Party,Incumbent,569355.84,115857.66,450234.26,0.0,537323.1,242564.32,0.0
PA14,2016,BROOKS JANIS C DR,Democratic Party,Challenger,10031.0,80.0,0.0,15622.3,10821.0,680.0,17560.0
PA14,2016,MCALLISTER LENNY MR,Republican Party,Challenger,17390.0,17390.0,0.0,0.0,15689.32,1700.68,10700.0
PA15,2016,DENT CHARLES W. REP.,Republican Party,Incumbent,1275243.82,462088.0,804568.74,0.0,794967.51,1418091.89,0.0
PA15,2016,DAUGHERTY RICHARD D,Democratic Party,Challenger,8388.91,8170.52,0.0,218.39,4044.08,4381.02,0.0
PA16,2016,BEILER CHET,Republican Party,Open,658060.82,109719.82,0.0,548341.0,656237.87,1822.95,763805.04
PA16,2016,HARTMAN CHRISTINA MARIE MS.,Democratic Party,Open,403675.2,296181.14,52494.06,0.0,198063.43,205611.77,68183.25
PA16,2016,SMUCKER LLOYD K,Republican Party,Open,1019251.84,316202.84,148049.0,555000.0,816166.78,203085.06,662741.54
PA16,2016,WEGMAN GARY,Democratic Party,Open,6599.97,4099.97,0.0,2500.0,6762.67,337.3,337.3
PA17,2016,CARTWRIGHT MATT,Democratic Party,Incumbent,738487.38,386627.17,324412.07,25000.0,480831.02,710730.16,275000.0
PA17,2016,CONNOLLY MATT,Republican Party,Challenger,17665.0,13965.0,1000.0,2700.0,3630.54,12634.46,0.0
PA17,2016,GEISSINGER GLENN A,Republican Party,Challenger,138994.72,36775.0,3650.0,91069.72,137994.72,1000.0,17752.94
PA18,2016,MURPHY TIMOTHY,Republican Party,Incumbent,1208278.53,421296.58,783918.0,0.0,737402.83,1289796.59,0.0
RI01,2016,CICILLINE DAVID N,Democratic Party,Incumbent,1140194.1,821812.51,312095.0,0.0,462759.2,800322.65,0.0
RI01,2016,MACBETH KAREN,Republican Party,Challenger,13720.0,13720.0,0.0,0.0,13720.0,0.0,0.0
RI01,2016,TAUB H. RUSSELL,Republican Party,Challenger,62447.72,61522.72,0.0,925.0,55169.67,7741.16,0.0
RI02,2016,LANGEVIN JAMES R. HONORABLE,Democratic Party,Incumbent,873771.35,479720.15,384360.0,0.0,446098.79,889527.78,25021.48
SC01,2016,SANFORD MARSHALL C. HON.,Republican Party,Incumbent,610941.11,425057.0,182750.0,0.0,142915.04,972363.11,0.0
SC01,2016,CHERNY DIMITRI,Democratic Party,Challenger,11770.31,11770.31,0.0,0.0,9974.29,2080.02,0.0
SC01,2016,HORNE JENNY A,Republican Party,Challenger,144873.74,138373.74,1000.0,0.0,139700.52,5173.22,18167.98
SC02,2016,WILSON JOE THE HON.,Republican Party,Incumbent,812065.02,345391.11,461250.0,0.0,475774.48,558955.05,0.0
SC02,2016,BJORN ARIK,Democratic Party,Challenger,22192.79,18838.51,0.0,1754.28,21933.06,259.73,24300.0
