state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
NY04,2014,RICE KATHLEEN,Democratic Party,Open,2451507.6,2096343.54,353265.0,0.0,1033311.01,1418196.59,0.0
NY04,2014,SCATURRO FRANK MR.,Republican Party,Open,225972.6,179268.93,4750.0,40000.0,230945.85,3155.14,265928.19
NY05,2014,MEEKS GREGORY W.,Democratic Party,Incumbent,689641.11,130482.63,557300.0,0.0,609425.13,110268.21,6000.0
NY05,2014,ACKERMAN GARY L.,Democratic Party,Challenger,17254.08,0.0,0.0,0.0,112786.32,27631.03,0.0
NY06,2014,MENG GRACE,Democratic Party,Incumbent,920560.88,756129.53,163955.34,125.1,466300.82,518859.25,0.0
NY06,2014,HAMILTON IAN,Democratic Party,Challenger,1446.0,0.0,0.0,1446.0,1446.0,0.0,0.0
NY07,2014,VELAZQUEZ NYDIA,Democratic Party,Incumbent,641615.66,383985.0,253750.0,0.0,579804.34,278074.99,7736.52
NY07,2014,DILAN ERIK MARTIN,Democratic Party,Challenger,108351.0,108301.0,2250.0,0.0,83182.31,37820.14,0.0
NY07,2014,FERNANDEZ JOSE LUIS,Republican Party,Challenger,12587.0,12397.0,0.0,90.0,11894.45,692.55,0.0
NY07,2014,KURZON JEFFREY MEAD,Democratic Party,Challenger,92753.19,91301.7,0.0,1451.49,97921.95,-5168.76,0.0
NY08,2014,JEFFRIES HAKEEM,Democratic Party,Incumbent,858859.25,502177.65,356390.0,0.0,396540.13,506969.18,0.0
NY09,2014,CLARKE YVETTE D,Democratic Party,Incumbent,430875.65,157324.0,269715.0,0.0,361481.96,99228.77,77748.62
NY10,2014,NADLER JERROLD L. MR.,Democratic Party,Incumbent,873540.4,546496.91,324700.0,0.0,959686.26,368150.66,0.0
NY11,2014,GRIMM MICHAEL,Republican Party,Incumbent,1857300.97,865371.04,910606.69,0.0,933308.51,1012580.84,438565.87
NY11,2014,RECCHIA DOMENIC M JR,Democratic Party,Challenger,1823117.56,1607803.11,209215.0,0.0,540850.82,1282266.74,0.0
NY11,2014,SALGADO ERICK J,Democratic Party,Challenger,8600.0,4600.0,0.0,4000.0,8600.0,0.0,0.0
NY12,2014,MALONEY CAROLYN B.,Democratic Party,Incumbent,1147214.84,600927.79,546287.05,0.0,1011591.68,660346.25,0.0
NY12,2014,DI IORIO NICHOLAS S,Republican Party,Challenger,41198.88,40975.0,0.0,100.0,33724.43,7474.45,3476.92
NY13,2014,RANGEL CHARLES B,Democratic Party,Incumbent,1407162.98,903107.89,403450.0,100000.0,1391149.93,21046.47,100000.0
NY13,2014,ESPAILLAT ADRIANO,Democratic Party,Challenger,677299.01,676299.01,1000.0,0.0,686574.64,3181.22,11823.23
NY13,2014,POWELL IV ADAM CLAYTON,Democratic Party,Challenger,165588.35,157388.35,1200.0,0.0,102066.08,63522.27,0.0
NY13,2014,RIVERA DANIEL VILA,Other,Challenger,952.0,952.0,0.0,0.0,262.0,690.0,0.0
NY13,2014,WALROND MICHAEL A,Democratic Party,Challenger,192322.38,189417.69,0.0,2889.69,187895.1,4427.28,0.0
NY14,2014,CROWLEY JOSEPH,Democratic Party,Incumbent,2522320.53,623251.17,1286586.77,0.0,1946781.49,1364191.18,0.0
NY15,2014,SERRANO JOSE E.,Democratic Party,Incumbent,161690.07,24315.07,134750.0,0.0,137551.32,40856.38,0.0
NY16,2014,ENGEL ELIOT L. REP.,Democratic Party,Incumbent,923965.0,597990.0,325975.0,0.0,648994.5,326256.79,0.0
NY17,2014,LOWEY NITA M,Democratic Party,Incumbent,1524905.63,1194672.77,329375.0,0.0,1090190.53,852288.97,0.0
NY17,2014,DAY CHRIS,Republican Party,Challenger,96430.14,92671.14,3759.0,0.0,45950.13,50480.01,0.0
NY18,2014,MALONEY SEAN PATRICK,Democratic Party,Incumbent,2799281.92,1874381.44,807933.44,0.0,1022995.8,1787448.79,1255.06
NY18,2014,HAYWORTH NAN,Republican Party,Challenger,1672844.41,931643.33,121296.0,608758.23,649728.29,1077637.75,1170319.48
NY19,2014,GIBSON CHRISTOPHER P,Republican Party,Incumbent,2261119.98,1073460.69,1043884.3,0.0,365585.62,1910550.28,0.0
NY19,2014,ELDRIDGE SEAN,Democratic Party,Challenger,3069179.12,1535187.14,136250.0,1340000.0,962959.26,2106219.86,0.0
NY20,2014,TONKO PAUL DAVID,Democratic Party,Incumbent,776028.54,259122.29,516122.1,0.0,518701.88,571851.53,0.0
NY20,2014,FISCHER JAMES M,Republican Party,Challenger,72129.49,66135.37,944.12,5050.0,50148.72,21980.77,5000.0
NY21,2014,DOHENY MATTHEW A,Republican Party,Open,784523.6,399016.18,4500.0,376157.42,771982.29,24709.89,3129127.89
NY21,2014,FUNICELLO MATTHEW J,Other,Open,5318.0,5318.0,0.0,0.0,2927.0,2391.0,0.0
NY21,2014,RING MICHAEL F,Republican Party,Open,1970.0,0.0,0.0,1970.0,1963.0,7.0,0.0
NY21,2014,STEFANIK ELISE M.,Republican Party,Open,836126.62,457074.84,115650.0,62667.26,684023.34,152103.28,43879.2
NY21,2014,WOOLF AARON,Democratic Party,Open,990073.33,418485.72,155400.0,411264.96,232238.87,757834.46,400000.0
NY22,2014,HANNA RICHARD,Republican Party,Incumbent,1187127.44,406979.89,477153.79,295000.0,767005.53,457147.21,544000.0
NY22,2014,TENNEY CLAUDIA,Republican Party,Challenger,174673.94,66722.74,2951.2,105000.0,156585.16,19088.78,105000.0
NY22,2014,VASQUEZ MICHAEL,Republican Party,Challenger,5243.0,1475.0,0.0,3768.0,5243.0,0.0,153.0
NY23,2014,REED THOMAS W II,Republican Party,Incumbent,2545349.52,989237.19,1401734.98,0.0,1386561.7,1274305.79,0.0
NY23,2014,ROBERTSON MARTHA,Democratic Party,Challenger,1508892.82,1266823.05,219325.7,15000.0,378895.74,1129997.08,15000.0
NY24,2014,MAFFEI DANIEL BENJAMIN MR.,Democratic Party,Incumbent,1902030.35,829835.83,1019750.0,0.0,509529.99,1452351.88,0.0
NY24,2014,BURMAN JANET BERL,Republican Party,Challenger,10010.0,0.0,0.0,10010.0,7947.0,2062.0,0.0
NY24,2014,KATKO JOHN M,Republican Party,Challenger,436873.0,367423.0,17800.0,45000.0,78807.67,358065.33,45000.0
NY24,2014,LEMONDES JOHN,Republican Party,Challenger,18225.0,8225.0,0.0,10000.0,15875.09,2349.91,0.0
NY24,2014,ROSSI JANE,Republican Party,Challenger,300000.0,0.0,0.0,300000.0,300000.0,0.0,0.0
NY25,2014,SLAUGHTER LOUISE MCINTOSH,Democratic Party,Incumbent,813389.53,347864.73,461100.0,0.0,333549.88,504666.25,0.0
NY25,2014,ASSINI MARK W,Republican Party,Challenger,90369.28,89861.28,500.0,8.0,5306.72,85062.56,998.39
NY25,2014,DEAN TIMOTHY MICHAEL,Other,Challenger,28810.0,1703.0,0.0,26505.0,14917.0,2852.0,0.0
NY26,2014,HIGGINS BRIAN,Democratic Party,Incumbent,688570.55,474192.5,212778.92,0.0,464107.63,656993.43,0.0
NY26,2014,WEPPNER KATHLEEN,Republican Party,Challenger,31748.0,15948.0,800.0,15000.0,5843.27,25904.73,15000.0
NY27,2014,COLLINS CHRISTOPHER C,Republican Party,Incumbent,829647.76,338873.0,460396.19,0.0,283692.65,561973.33,500000.0
NC01,2014,BUTTERFIELD G K,Democratic Party,Incumbent,607761.69,118823.0,487407.02,0.0,468555.19,377574.8,0.0
NC01,2014,RICH ARTHUR JASON,Republican Party,Challenger,8732.0,4987.0,0.0,3745.0,7862.0,869.0,3745.0
NC01,2014,SHYPULEFSKI JOHN BRENT,Republican Party,Challenger,7314.0,3280.0,0.0,894.0,7313.0,0.0,0.0
NC02,2014,ELLMERS RENEE JACISIN,Republican Party,Incumbent,1305534.25,304910.35,993132.81,0.0,1028225.68,405039.1,0.0
NC02,2014,AIKEN CLAYTON CLAY,Democratic Party,Challenger,686813.01,589015.0,21000.0,0.0,477667.97,209145.04,76798.01
NC02,2014,BARNES HOUSTON,Democratic Party,Challenger,64701.24,44232.1,0.0,20417.0,44586.46,20114.78,0.0
NC02,2014,CRISCO KEITH,Democratic Party,Challenger,971018.49,247668.45,1000.0,722350.0,971018.49,0.0,641750.0
NC02,2014,ROCHE FRANK X,Republican Party,Challenger,55499.95,47041.77,1500.0,6849.48,55499.95,0.0,0.0
NC03,2014,JONES WALTER B.,Republican Party,Incumbent,538814.08,310468.21,227500.0,0.0,537884.43,99062.73,0.0
NC03,2014,ADAME MARSHALL RICHARD,Democratic Party,Challenger,9390.8,8525.8,0.0,865.0,6675.75,3119.26,0.0
NC03,2014,GRIFFIN WILLIAM TAYLOR,Republican Party,Challenger,324079.56,278525.54,35500.0,10000.0,316660.57,7418.99,7500.0
NC03,2014,THIGPEN JASON RAY,Democratic Party,Challenger,45136.44,34111.44,0.0,10025.0,38420.12,1623.34,5600.0
NC04,2014,PRICE DAVID E.,Democratic Party,Incumbent,543593.23,225450.52,316889.97,0.0,386142.87,223097.48,0.0
NC05,2014,FOXX VIRGINIA ANN,Republican Party,Incumbent,973510.89,641010.74,320605.58,0.0,304048.13,2124737.18,0.0
NC05,2014,"BRANNON JOSHUA ""JOSH"" ETHAN",Democratic Party,Challenger,5325.0,5325.0,0.0,0.0,0.0,5325.0,0.0
NC05,2014,HENLEY GARDENIA M,Democratic Party,Challenger,5173.79,1278.79,0.0,3895.0,5038.14,135.65,3895.0
NC05,2014,HOLLEMAN MICHAEL W.,Democratic Party,Challenger,3101.0,651.0,0.0,2449.0,2501.0,600.0,0.0
NC06,2014,ADAMS DANIELLE,Democratic Party,Open,8521.21,8521.21,0.0,0.0,3616.32,4904.89,0.0
NC06,2014,BERGER PHILIP EDWARD JR,Republican Party,Open,469206.03,340656.21,128350.0,0.0,444769.33,24436.7,7855.81
NC06,2014,CAUSEY JOHN MICHAEL,Republican Party,Open,15641.0,10236.0,0.0,3405.0,15068.0,571.0,2416.0
NC06,2014,COLLISON DANIEL EUGENE,Republican Party,Open,6942.39,795.0,0.0,6147.39,6955.45,-13.06,3615.0
NC06,2014,DAVIS BRUCE EDWARD SR,Democratic Party,Open,22524.0,22524.0,0.0,0.0,19231.09,3292.91,2553.88
NC06,2014,FJELD LAURA,Democratic Party,Open,581598.3,513021.79,18350.0,50200.0,461235.8,120362.5,50000.0
NC06,2014,KOPF KENNETH ALBERT,Republican Party,Open,30200.0,200.0,0.0,30000.0,18639.0,11560.0,30000.0
NC06,2014,MATHENY BRYAN ZACHARY,Republican Party,Open,268420.18,253071.78,14650.0,666.2,264183.24,4236.94,22528.46
NC06,2014,PHILLIPS JEFFREY MARLIN,Republican Party,Open,113129.32,35985.05,0.0,76050.0,113124.69,4.63,77790.0
NC06,2014,SUTHERLAND CHARLES TAYLOR,Republican Party,Open,10342.0,217.0,0.0,4904.0,5220.0,0.0,0.0
NC06,2014,VONCANNON BRUCE DOUGLAS,Republican Party,Open,886094.39,95825.0,0.0,789361.38,886094.39,0.0,0.0
NC06,2014,WALKER BRADLEY MARK,Republican Party,Open,325261.81,310349.79,400.0,14381.41,302590.43,22671.38,0.0
NC06,2014,WEBB DON,Republican Party,Open,122374.0,68874.0,2000.0,51500.0,124430.22,-2056.22,0.0
NC07,2014,ANDRADE CHRISTOPHER ALEN,Republican Party,Open,22641.33,1541.33,100.0,21000.0,22641.33,0.0,0.0
NC07,2014,BARFIELD JONATHAN JR,Democratic Party,Open,23516.6,22516.45,1000.0,0.0,17663.2,5916.45,0.0
NC07,2014,CASTEEN J WESLEY,Other,Open,19740.36,11295.0,0.0,7045.36,16534.79,3205.57,1400.0
NC07,2014,ROUZER DAVID CHESTON MR.,Republican Party,Open,998067.13,592474.08,304468.45,73851.15,920755.02,90021.02,29795.09
NC07,2014,WHITE HAYWOOD EDWIN III,Republican Party,Open,540980.94,498272.94,12500.0,30000.0,545088.18,-4107.24,30056.59
NC08,2014,HUDSON RICHARD L. JR.,Republican Party,Incumbent,1151493.19,376946.9,696538.66,0.0,653142.04,573856.25,8950.0
NC09,2014,PITTENGER ROBERT M. THE HON.,Republican Party,Incumbent,856380.9,302629.99,367789.16,49501.51,776305.4,83233.91,663000.0
NC09,2014,STEINBERG MICHAEL DAVID,Republican Party,Challenger,7322.0,2385.0,0.0,937.0,5762.0,1559.0,0.0
NC10,2014,MCHENRY PATRICK TIMOTHY,Republican Party,Incumbent,1138864.38,472238.71,624931.08,0.0,534199.52,730152.37,0.0
NC10,2014,MACQUEEN TATE,Democratic Party,Challenger,48759.12,48129.12,400.0,105.0,45913.17,2845.95,0.0
NC11,2014,MEADOWS MARK R,Republican Party,Incumbent,302511.33,103651.94,192718.0,2500.0,189469.04,127476.01,234000.0
NC11,2014,RUEHL KEITH GARY,Democratic Party,Challenger,28981.25,28359.0,0.0,622.25,26332.75,2648.5,622.25
NC12,2014,ADAMS ALMA SHEALEY,Democratic Party,Open,507456.61,370456.59,136978.26,0.0,481129.63,26326.98,0.0
NC12,2014,BATTLE GEORGE EDWARD III,Democratic Party,Open,279949.6,249392.64,3177.61,26272.44,279450.41,499.19,12050.0
NC12,2014,BRANDON MARCUS,Democratic Party,Open,254915.0,254665.0,250.0,0.0,222096.64,1000.0,0.0
NC12,2014,COAKLEY VINCENT EDWARD,Republican Party,Open,118565.65,92934.65,25500.0,0.0,78529.68,40035.97,0.0
NC12,2014,GRAHAM MALCOLM,Democratic Party,Open,216890.84,138099.67,9900.0,68468.94,215872.63,1018.21,71991.72
NC12,2014,MITCHELL JAMES,Democratic Party,Open,32412.0,32162.0,250.0,0.0,23318.23,9093.77,40382.13
NC12,2014,OSBORNE CURTIS C,Democratic Party,Open,228962.69,115855.43,0.0,76000.0,221792.33,25142.92,113000.0
NC12,2014,THREATT ARCHIE LEON,Republican Party,Open,7865.84,6733.51,0.0,1132.33,7837.97,27.87,0.0
NC13,2014,HOLDING GEORGE E MR.,Republican Party,Incumbent,997560.59,568821.33,409344.0,2600.0,824423.96,185245.46,309500.0
NC13,2014,CLEARY BRENDA LEWIS,Democratic Party,Challenger,54479.5,37195.5,2000.0,15284.0,24142.32,30337.18,10000.0
NC13,2014,CONLON VIRGINIA,Democratic Party,Challenger,7124.0,3435.0,0.0,3689.0,7121.0,2.0,0.0
NC13,2014,"SANYAL ARUNAVA ""RON""",Democratic Party,Challenger,15260.0,782.0,0.0,14050.0,15062.0,197.0,0.0
ND01,2014,CRAMER KEVIN MR.,Republican Party,Incumbent,968688.07,607254.74,359001.0,0.0,349034.19,653399.61,5088.47
ND01,2014,"SEAMAN ROBERT J ""JACK""",Other,Challenger,5548.0,0.0,0.0,0.0,4055.0,1492.0,1492.0
ND01,2014,SINNER GEORGE B,Democratic Party,Challenger,386848.6,317480.17,65200.0,2397.43,113002.07,273846.53,2397.43
OH01,2014,CHABOT STEVE,Republican Party,Incumbent,710201.58,443504.0,258920.52,0.0,312726.02,736055.49,0.0
OH01,2014,KUNDRATA FREDERICK LOUIS III,Democratic Party,Challenger,233995.92,28165.65,9850.0,195980.27,110400.73,123365.38,176887.81
OH02,2014,WENSTRUP BRAD R DR.,Republican Party,Incumbent,811797.99,530630.14,279992.88,0.0,450223.15,466817.61,52500.0
OH02,2014,RICHARDS RONNY HARRISON,Democratic Party,Challenger,15100.2,13236.0,0.0,1864.2,12944.96,79.86,0.0
OH02,2014,SHEIL JOHN ARTHUR,Democratic Party,Challenger,4535.0,4147.0,0.0,387.0,3944.0,589.0,0.0
OH02,2014,TYSZKIEWICZ MAREK,Democratic Party,Challenger,212148.78,27865.0,6500.0,177773.78,74127.28,138021.5,177000.0
OH03,2014,BEATTY JOYCE,Democratic Party,Incumbent,583812.84,148412.62,432934.04,0.0,311153.34,355005.84,27500.0
OH03,2014,ADAMS JOHN,Republican Party,Challenger,3250.0,0.0,0.0,3250.0,3059.0,190.0,0.0
OH03,2014,VENNON ERIC T,Republican Party,Challenger,7350.0,7350.0,0.0,0.0,5535.37,1814.63,0.0
OH04,2014,JORDAN JAMES D.,Republican Party,Incumbent,615327.55,351825.27,261635.6,0.0,770395.58,926822.43,0.0
OH04,2014,GARRETT JANET PATRICIA,Democratic Party,Challenger,15078.37,15078.37,0.0,0.0,3379.18,11699.19,1421.0
OH05,2014,LATTA ROBERT EDWARD MR,Republican Party,Incumbent,793525.74,395330.14,397712.5,0.0,298934.13,547979.19,0.0
OH05,2014,FRY ROBERT L,Democratic Party,Challenger,39329.81,21796.42,11340.0,6193.39,37666.18,1663.63,500.0
OH06,2014,JOHNSON BILL,Republican Party,Incumbent,1766422.69,786415.63,941526.01,13331.67,582624.31,1206292.41,0.0
OH06,2014,GARRISON JENNIFER D,Democratic Party,Challenger,571063.85,181876.76,238138.57,30303.02,340283.61,230780.24,128000.0
OH07,2014,GIBBS ROBERT,Republican Party,Incumbent,902961.23,286674.65,577553.17,0.0,404998.79,732613.6,10000.0
OH07,2014,BOCCIERI JOHN A,Democratic Party,Challenger,13408.66,0.0,0.0,0.0,13966.02,0.0,0.0
OH08,2014,BOEHNER JOHN A.,Republican Party,Incumbent,15188942.27,4323624.58,1930300.0,0.0,14164990.0,1976780.71,0.0
OH08,2014,GURR ERIC ROBERT,Republican Party,Challenger,23124.0,3502.0,0.0,5000.0,24385.0,1213.0,0.0
OH08,2014,GUYETTE MATTHEW JOHN,Democratic Party,Challenger,7108.0,444.0,0.0,6149.0,7108.0,0.0,0.0
OH08,2014,HOUNSHELL ANDREW J,Democratic Party,Challenger,22121.2,11721.2,10000.0,0.0,22121.2,0.0,0.0
OH08,2014,POETTER THOMAS ,Democratic Party,Challenger,83882.14,81982.14,150.0,100.0,24188.29,59693.85,0.0
OH08,2014,WINTEREGG J D,Republican Party,Challenger,112800.07,107765.07,5000.0,35.0,110485.36,2314.71,0.0
OH09,2014,KAPTUR MARCY C HON.,Democratic Party,Incumbent,600775.46,157765.46,442810.0,0.0,339288.23,390182.74,0.0
OH10,2014,TURNER MICHAEL R REP,Republican Party,Incumbent,693687.73,361233.48,331903.96,0.0,592043.69,375315.01,6995.93
OH10,2014,ANDERSON JOHN DAVID,Republican Party,Challenger,30150.0,150.0,0.0,30000.0,30145.0,0.0,30000.0
OH10,2014,GOTTESMAN RUSSELL L,Democratic Party,Challenger,14146.0,11649.0,0.0,2497.0,14012.0,134.0,2032.0
OH11,2014,FUDGE MARCIA L,Democratic Party,Incumbent,670845.68,128320.35,538735.52,0.0,345566.2,525382.35,0.0
OH12,2014,TIBERI PATRICK J.,Republican Party,Incumbent,2565858.99,892773.93,1658692.32,0.0,1597626.0,2537142.69,0.0
OH12,2014,HART ROBERT M,Other,Challenger,4147.85,3948.47,0.0,199.38,1847.22,1766.79,0.0
OH13,2014,RYAN TIMOTHY J.,Democratic Party,Incumbent,783027.12,356041.0,425550.0,0.0,520369.57,388108.66,23887.14
OH14,2014,JOYCE DAVID P,Republican Party,Incumbent,1979893.45,930888.0,985116.62,0.0,1190470.97,1068873.51,25000.0
OH14,2014,LYNCH MATT,Republican Party,Challenger,167494.75,122994.75,14500.0,28750.0,162269.33,5225.42,28500.0
OH14,2014,WAGER MICHAEL,Democratic Party,Challenger,901410.49,792262.32,90190.0,14943.27,473009.66,525900.59,40000.0
OH15,2014,STIVERS STEVE MR.,Republican Party,Incumbent,2005194.18,886459.0,1118412.09,0.0,935941.91,1286115.09,0.0
OH15,2014,WHARTON RICHARD SCOTT,Democratic Party,Challenger,66466.6,51466.6,10500.0,4000.0,43508.92,12867.68,0.0
OH16,2014,RENACCI JAMES B,Republican Party,Incumbent,1576017.79,691515.55,851160.91,0.0,569284.55,1046550.79,388402.39
OH16,2014,CROSSLAND PETE,Democratic Party,Challenger,10335.0,9335.0,1000.0,0.0,4829.36,5505.64,0.0
OH16,2014,QUINONES ISSAC II,Democratic Party,Challenger,1472.0,1431.0,0.0,38.0,1472.0,0.0,0.0
OK01,2014,BRIDENSTINE JAMES FREDERICK,Republican Party,Incumbent,561012.27,417525.73,141310.0,0.0,269296.96,306505.78,0.0
OK02,2014,MULLIN MARKWAYNE MR.,Republican Party,Incumbent,942845.83,536190.0,406655.83,0.0,644571.98,321376.34,228000.0
OK02,2014,ROBERTSON DARREL,Republican Party,Challenger,131168.97,31708.97,0.0,38000.0,129500.95,1668.02,108272.08
OK03,2014,LUCAS FRANK D.,Republican Party,Incumbent,1045823.85,271104.58,768063.2,0.0,1019441.57,185050.98,0.0
OK03,2014,HUBBARD ROBERT S,Republican Party,Challenger,48144.65,2760.0,0.0,45384.65,44804.58,3340.07,45384.65
OK03,2014,MURRAY TIMOTHY RAY,Democratic Party,Challenger,50.0,0.0,0.0,0.0,50.0,0.0,6448.0
OK04,2014,COLE TOM,Republican Party,Incumbent,995806.29,576779.58,406880.22,0.0,523720.7,1264715.76,0.0
OK04,2014,SI TAE HEE,Democratic Party,Challenger,11019.0,620.0,0.0,10399.0,11019.0,0.0,0.0
OK05,2014,DOUGLAS PATRICE,Republican Party,Open,637742.76,586742.76,51000.0,0.0,544850.78,92891.98,0.0
OK05,2014,GUILD THOMAS ,Democratic Party,Open,74074.17,30447.67,0.0,42600.0,72037.4,2036.77,42600.0
OK05,2014,JETT SHANE DAVID,Republican Party,Open,78271.0,72200.0,0.0,0.0,37070.14,53080.15,0.0
OK05,2014,JOLLEY JOSEPH CLARK,Republican Party,Open,313085.33,268680.0,44100.0,0.0,313085.33,0.0,0.0
OK05,2014,MCAFFREY AL,Democratic Party,Open,79970.09,78075.09,0.0,100.0,74228.49,5741.6,10247.15
OK05,2014,RUSSELL STEVEN DANE,Republican Party,Open,255005.56,255005.56,0.0,0.0,171643.67,83011.89,0.0
OK05,2014,SPARKS HARVEY,Republican Party,Open,44215.18,42215.18,2000.0,0.0,44215.18,0.0,0.0
OK05,2014,TURNER MICHAEL JEFFREY,Republican Party,Open,745070.0,20070.0,0.0,725000.0,732745.23,12324.77,250000.0
OK06,2014,RAINWATER MARILYN,Democratic Party,Challenger,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
OR01,2014,BONAMICI SUZANNE MS.,Democratic Party,Incumbent,706853.47,308075.07,395971.25,0.0,407985.64,506542.02,200000.0
OR01,2014,MORGAN DELINDA,Republican Party,Challenger,17133.56,3293.0,0.0,2277.0,20019.88,836.0,0.0
OR01,2014,YATES WILLIAM JASON,Republican Party,Challenger,7556.0,2723.0,0.0,4833.0,7712.0,-156.0,4833.0
OR02,2014,WALDEN GREGORY P MR.,Republican Party,Incumbent,2659550.91,1103849.85,1531249.74,0.0,2585957.68,1036192.11,0.0
OR02,2014,CHRISTOFFERSON AELEA,Democratic Party,Challenger,62797.0,47697.0,0.0,10100.0,35291.12,27505.88,0.0
OR02,2014,LINTHICUM DENNIS BRADLEY,Republican Party,Challenger,37577.5,30327.5,0.0,0.0,35657.32,1920.18,0.0
OR03,2014,BLUMENAUER EARL,Democratic Party,Incumbent,879570.41,277863.59,600376.79,0.0,872380.68,639834.97,0.0
OR04,2014,DEFAZIO PETER A.,Democratic Party,Incumbent,768151.56,300930.8,436788.9,0.0,316611.05,577580.48,0.0
OR04,2014,ROBINSON ART,Republican Party,Challenger,248916.19,244384.19,0.0,4532.0,142102.77,108337.39,42816.21
OR05,2014,SCHRADER KURT,Democratic Party,Incumbent,1234606.04,476774.49,723538.37,0.0,479440.05,1344920.05,134277.59
OR05,2014,PAGE NATHAN DANIEL DAVIDSON,Republican Party,Challenger,100.0,0.0,0.0,0.0,548.0,-348.0,0.0
OR05,2014,POLLOCK BENJAMIN,Republican Party,Challenger,61878.29,52545.98,0.0,9332.31,42962.98,18915.31,0.0
OR05,2014,SMITH TOOTIE,Republican Party,Challenger,34916.24,27720.0,3500.0,2500.0,27058.66,6164.53,15242.5
PA01,2014,BRADY ROBERT A,Democratic Party,Incumbent,520317.53,288695.0,230050.0,0.0,338601.78,759773.51,6201.5
PA01,2014,RATH MEGAN ANN,Republican Party,Challenger,16256.46,16256.46,0.0,0.0,3040.18,14216.28,0.0
PA02,2014,FATTAH CHAKA MR.,Democratic Party,Incumbent,371527.6,113946.72,254900.0,0.0,395059.63,6336.74,0.0
PA03,2014,KELLY GEORGE J JR,Republican Party,Incumbent,1157300.96,421121.6,710251.85,0.0,504161.84,689403.07,327995.0
PA03,2014,JOSWIAK ROBERT HERBERT,Democratic Party,Challenger,14348.0,14250.0,0.0,0.0,14327.0,21.0,0.0
PA03,2014,LAVALLEE DANIEL,Democratic Party,Challenger,230905.79,200282.0,29650.0,0.0,117373.45,113532.34,0.0
PA03,2014,MARIN MEL M,Democratic Party,Challenger,1200.0,0.0,0.0,1200.0,1200.0,0.0,0.0
PA03,2014,RYAN MATTHEW XAVIER,Democratic Party,Challenger,24400.07,9588.0,0.0,14811.97,21735.64,2664.43,0.0
PA04,2014,PERRY SCOTT,Republican Party,Incumbent,397753.73,185172.14,200155.83,1051.0,290429.17,109072.4,0.0
PA04,2014,THOMPSON LINDA,Democratic Party,Challenger,1070.0,500.0,0.0,0.0,474.0,595.0,0.0
PA05,2014,THOMPSON GLENN MR,Republican Party,Incumbent,968951.66,579909.22,365686.36,0.0,669988.5,399539.57,0.0
PA05,2014,TARANTELLA THOMAS EDWARD,Democratic Party,Challenger,5873.97,323.97,4550.0,0.0,5919.37,-45.75,0.0
PA05,2014,TAYLOR KERITH STRANO,Democratic Party,Challenger,55509.69,49756.18,1900.0,3503.51,46121.73,9387.96,7500.0
PA06,2014,COSTELLO RYAN A,Republican Party,Open,1012594.89,542255.0,470339.89,0.0,203607.98,808986.91,0.0
PA06,2014,PARRISH MICHAEL D,Democratic Party,Open,150240.25,102790.25,12250.0,35200.0,147280.34,2959.91,11371.22
PA06,2014,TRIVEDI MANAN,Democratic Party,Open,475104.95,323918.59,114000.0,33589.5,133759.04,356812.0,2131.81
PA07,2014,MEEHAN PATRICK L. MR.,Republican Party,Incumbent,1519942.52,651758.0,856817.0,0.0,756457.56,1775362.29,0.0
PA07,2014,BALCHUNIS MARY ELLEN,Democratic Party,Challenger,31189.06,23865.0,7000.0,324.06,21212.19,9976.87,700.0
PA08,2014,FITZPATRICK MICHAEL G.,Republican Party,Incumbent,2482113.85,1422240.7,952169.15,0.0,689366.85,1906830.2,0.0
PA08,2014,NAUGHTON SHAUGHNESSY,Democratic Party,Challenger,536839.33,427270.63,16875.0,92600.0,474268.04,23629.4,41350.91
PA08,2014,STROUSE KEVIN,Democratic Party,Challenger,1016010.47,728178.49,139786.53,147136.33,747289.97,268720.5,50000.0
PA09,2014,SHUSTER WILLIAM MR.,Republican Party,Incumbent,3408837.03,1616623.28,1788894.01,0.0,3287829.1,405866.77,0.0
PA09,2014,HALVORSON ARTHUR L,Republican Party,Challenger,269883.07,88135.39,2850.0,178672.68,262048.36,7834.71,175000.0
PA09,2014,SCHOOLEY TRAVIS,Republican Party,Challenger,28664.0,13687.0,0.0,14975.0,28148.0,516.0,0.0
PA10,2014,MARINO THOMAS ANTHONY,Republican Party,Incumbent,777008.18,404921.26,371828.92,0.0,247285.03,546178.52,20035.84
PA10,2014,BRION SCOTT FLOYD,Democratic Party,Challenger,101239.87,90222.75,700.0,10317.12,39112.38,62127.49,0.0
PA10,2014,TROIANO NICHOLAS ROBERT,Other,Challenger,85408.41,82474.34,0.0,2934.07,62904.04,22504.37,0.0
PA11,2014,BARLETTA LOU,Republican Party,Incumbent,964035.12,497610.75,465888.61,0.0,697374.7,274557.44,181343.96
PA12,2014,ROTHFUS KEITH MR.,Republican Party,Incumbent,1763345.94,1023491.21,655057.75,0.0,561495.97,1217878.02,197319.81
PA12,2014,HUGYA JOHN A,Democratic Party,Challenger,71800.0,64465.0,4250.0,2500.0,71562.93,237.07,365.12
PA12,2014,MCCLELLAND ERIN ROCHELE,Democratic Party,Challenger,244659.89,175377.85,52850.0,10732.04,198534.55,46125.34,58400.0
